feature,importance,importance_pct,cumulative_pct
cat__category_id_MLA14855,0.0,0.0,99.99999
cat__category_id_MLA14853,0.0,0.0,99.99999
cat__category_id_MLA14852,0.0,0.0,99.99999
cat__category_id_MLA14849,0.0,0.0,99.99999
cat__category_id_MLA14846,0.0,0.0,99.99999
cat__category_id_MLA14843,0.0,0.0,99.99999
cat__category_id_MLA14841,0.0,0.0,99.99999
cat__category_id_MLA14839,0.0,0.0,99.99999
cat__category_id_MLA14988,0.0,0.0,99.99999
cat__category_id_MLA14981,0.0,0.0,99.99999
cat__category_id_MLA14978,0.0,0.0,99.99999
cat__category_id_MLA14973,0.0,0.0,99.99999
cat__category_id_MLA14969,0.0,0.0,99.99999
cat__category_id_MLA14962,0.0,0.0,99.99999
cat__category_id_MLA14960,0.0,0.0,99.99999
cat__category_id_MLA14956,0.0,0.0,99.99999
cat__category_id_MLA14952,0.0,0.0,99.99999
cat__category_id_MLA14951,0.0,0.0,99.99999
cat__category_id_MLA1495,0.0,0.0,99.99999
cat__category_id_MLA1494,0.0,0.0,99.99999
cat__category_id_MLA14887,0.0,0.0,99.99999
cat__category_id_MLA14886,0.0,0.0,99.99999
cat__category_id_MLA14875,0.0,0.0,99.99999
cat__category_id_MLA14873,0.0,0.0,99.99999
cat__category_id_MLA15154,0.0,0.0,99.99999
cat__category_id_MLA15153,0.0,0.0,99.99999
cat__category_id_MLA15112,0.0,0.0,99.99999
cat__category_id_MLA15073,0.0,0.0,99.99999
cat__category_id_MLA15042,0.0,0.0,99.99999
cat__category_id_MLA15028,0.0,0.0,99.99999
cat__category_id_MLA15025,0.0,0.0,99.99999
cat__category_id_MLA15022,0.0,0.0,99.99999
cat__category_id_MLA15020,0.0,0.0,99.99999
cat__category_id_MLA1502,0.0,0.0,99.99999
cat__category_id_MLA15018,0.0,0.0,99.99999
cat__category_id_MLA15016,0.0,0.0,99.99999
cat__category_id_MLA15012,0.0,0.0,99.99999
cat__category_id_MLA15008,0.0,0.0,99.99999
cat__category_id_MLA15000,0.0,0.0,99.99999
cat__category_id_MLA15173,0.0,0.0,99.99999
cat__category_id_MLA15172,0.0,0.0,99.99999
cat__category_id_MLA15170,0.0,0.0,99.99999
cat__category_id_MLA15169,0.0,0.0,99.99999
cat__category_id_MLA15168,0.0,0.0,99.99999
cat__category_id_MLA15167,0.0,0.0,99.99999
cat__category_id_MLA15166,0.0,0.0,99.99999
cat__category_id_MLA15165,0.0,0.0,99.99999
cat__category_id_MLA15164,0.0,0.0,99.99999
cat__category_id_MLA15163,0.0,0.0,99.99999
cat__category_id_MLA15162,0.0,0.0,99.99999
cat__category_id_MLA15160,0.0,0.0,99.99999
cat__category_id_MLA1516,0.0,0.0,99.99999
cat__category_id_MLA15157,0.0,0.0,99.99999
cat__category_id_MLA15156,0.0,0.0,99.99999
cat__category_id_MLA15192,0.0,0.0,99.99999
cat__category_id_MLA15191,0.0,0.0,99.99999
cat__category_id_MLA15190,0.0,0.0,99.99999
cat__category_id_MLA15189,0.0,0.0,99.99999
cat__category_id_MLA15188,0.0,0.0,99.99999
cat__category_id_MLA15187,0.0,0.0,99.99999
cat__category_id_MLA15186,0.0,0.0,99.99999
cat__category_id_MLA15185,0.0,0.0,99.99999
cat__category_id_MLA15183,0.0,0.0,99.99999
cat__category_id_MLA15182,0.0,0.0,99.99999
cat__category_id_MLA15180,0.0,0.0,99.99999
cat__category_id_MLA15179,0.0,0.0,99.99999
cat__category_id_MLA15177,0.0,0.0,99.99999
cat__category_id_MLA15176,0.0,0.0,99.99999
cat__category_id_MLA15175,0.0,0.0,99.99999
cat__category_id_MLA15174,0.0,0.0,99.99999
cat__category_id_MLA15209,0.0,0.0,99.99999
cat__category_id_MLA15208,0.0,0.0,99.99999
cat__category_id_MLA15207,0.0,0.0,99.99999
cat__category_id_MLA15206,0.0,0.0,99.99999
cat__category_id_MLA15205,0.0,0.0,99.99999
cat__category_id_MLA15204,0.0,0.0,99.99999
cat__category_id_MLA15203,0.0,0.0,99.99999
cat__category_id_MLA15202,0.0,0.0,99.99999
cat__category_id_MLA15201,0.0,0.0,99.99999
cat__category_id_MLA15200,0.0,0.0,99.99999
cat__category_id_MLA15199,0.0,0.0,99.99999
cat__category_id_MLA15198,0.0,0.0,99.99999
cat__category_id_MLA15197,0.0,0.0,99.99999
cat__category_id_MLA15196,0.0,0.0,99.99999
cat__category_id_MLA15194,0.0,0.0,99.99999
cat__category_id_MLA15193,0.0,0.0,99.99999
cat__category_id_MLA15225,0.0,0.0,99.99999
cat__category_id_MLA15224,0.0,0.0,99.99999
cat__category_id_MLA15223,0.0,0.0,99.99999
cat__category_id_MLA15222,0.0,0.0,99.99999
cat__category_id_MLA15221,0.0,0.0,99.99999
cat__category_id_MLA15220,0.0,0.0,99.99999
cat__category_id_MLA15219,0.0,0.0,99.99999
cat__category_id_MLA15218,0.0,0.0,99.99999
cat__category_id_MLA15217,0.0,0.0,99.99999
cat__category_id_MLA15216,0.0,0.0,99.99999
cat__category_id_MLA15215,0.0,0.0,99.99999
cat__category_id_MLA15214,0.0,0.0,99.99999
cat__category_id_MLA15213,0.0,0.0,99.99999
cat__category_id_MLA15212,0.0,0.0,99.99999
cat__category_id_MLA15211,0.0,0.0,99.99999
cat__category_id_MLA15210,0.0,0.0,99.99999
cat__category_id_MLA15335,0.0,0.0,99.99999
cat__category_id_MLA15334,0.0,0.0,99.99999
cat__category_id_MLA15333,0.0,0.0,99.99999
cat__category_id_MLA15332,0.0,0.0,99.99999
cat__category_id_MLA15254,0.0,0.0,99.99999
cat__category_id_MLA15236,0.0,0.0,99.99999
cat__category_id_MLA15235,0.0,0.0,99.99999
cat__category_id_MLA15234,0.0,0.0,99.99999
cat__category_id_MLA15233,0.0,0.0,99.99999
cat__category_id_MLA15232,0.0,0.0,99.99999
cat__category_id_MLA15231,0.0,0.0,99.99999
cat__category_id_MLA15230,0.0,0.0,99.99999
cat__category_id_MLA15229,0.0,0.0,99.99999
cat__category_id_MLA15228,0.0,0.0,99.99999
cat__category_id_MLA15227,0.0,0.0,99.99999
cat__category_id_MLA15226,0.0,0.0,99.99999
cat__category_id_MLA15857,0.0,0.0,99.99999
cat__category_id_MLA1585,0.0,0.0,99.99999
cat__category_id_MLA1584,0.0,0.0,99.99999
cat__category_id_MLA15603,0.0,0.0,99.99999
cat__category_id_MLA15349,0.0,0.0,99.99999
cat__category_id_MLA15348,0.0,0.0,99.99999
cat__category_id_MLA15347,0.0,0.0,99.99999
cat__category_id_MLA15346,0.0,0.0,99.99999
cat__category_id_MLA15344,0.0,0.0,99.99999
cat__category_id_MLA15343,0.0,0.0,99.99999
cat__category_id_MLA15341,0.0,0.0,99.99999
cat__category_id_MLA15340,0.0,0.0,99.99999
cat__category_id_MLA15339,0.0,0.0,99.99999
cat__category_id_MLA15338,0.0,0.0,99.99999
cat__category_id_MLA15337,0.0,0.0,99.99999
cat__category_id_MLA15336,0.0,0.0,99.99999
cat__category_id_MLA16331,0.0,0.0,99.99999
cat__category_id_MLA1630,0.0,0.0,99.99999
cat__category_id_MLA1620,0.0,0.0,99.99999
cat__category_id_MLA16154,0.0,0.0,99.99999
cat__category_id_MLA16153,0.0,0.0,99.99999
cat__category_id_MLA16152,0.0,0.0,99.99999
cat__category_id_MLA16151,0.0,0.0,99.99999
cat__category_id_MLA16150,0.0,0.0,99.99999
cat__category_id_MLA1615,0.0,0.0,99.99999
cat__category_id_MLA1614,0.0,0.0,99.99999
cat__category_id_MLA16122,0.0,0.0,99.99999
cat__category_id_MLA16115,0.0,0.0,99.99999
cat__category_id_MLA16113,0.0,0.0,99.99999
cat__category_id_MLA16090,0.0,0.0,99.99999
cat__category_id_MLA1607,0.0,0.0,99.99999
cat__category_id_MLA1590,0.0,0.0,99.99999
cat__category_id_MLA16421,0.0,0.0,99.99999
cat__category_id_MLA16420,0.0,0.0,99.99999
cat__category_id_MLA1642,0.0,0.0,99.99999
cat__category_id_MLA16410,0.0,0.0,99.99999
cat__category_id_MLA16400,0.0,0.0,99.99999
cat__category_id_MLA16397,0.0,0.0,99.99999
cat__category_id_MLA16396,0.0,0.0,99.99999
cat__category_id_MLA16395,0.0,0.0,99.99999
cat__category_id_MLA16388,0.0,0.0,99.99999
cat__category_id_MLA1637,0.0,0.0,99.99999
cat__category_id_MLA16365,0.0,0.0,99.99999
cat__category_id_MLA16357,0.0,0.0,99.99999
cat__category_id_MLA16355,0.0,0.0,99.99999
cat__category_id_MLA16350,0.0,0.0,99.99999
cat__category_id_MLA1635,0.0,0.0,99.99999
cat__category_id_MLA1634,0.0,0.0,99.99999
cat__category_id_MLA16538,0.0,0.0,99.99999
cat__category_id_MLA16465,0.0,0.0,99.99999
cat__category_id_MLA16464,0.0,0.0,99.99999
cat__category_id_MLA16462,0.0,0.0,99.99999
cat__category_id_MLA16455,0.0,0.0,99.99999
cat__category_id_MLA16454,0.0,0.0,99.99999
cat__category_id_MLA16453,0.0,0.0,99.99999
cat__category_id_MLA16452,0.0,0.0,99.99999
cat__category_id_MLA16449,0.0,0.0,99.99999
cat__category_id_MLA16443,0.0,0.0,99.99999
cat__category_id_MLA16441,0.0,0.0,99.99999
cat__category_id_MLA16436,0.0,0.0,99.99999
cat__category_id_MLA1643,0.0,0.0,99.99999
cat__category_id_MLA16429,0.0,0.0,99.99999
cat__category_id_MLA16423,0.0,0.0,99.99999
cat__category_id_MLA16422,0.0,0.0,99.99999
cat__category_id_MLA16738,0.0,0.0,99.99999
cat__category_id_MLA1671,0.0,0.0,99.99999
cat__category_id_MLA16678,0.0,0.0,99.99999
cat__category_id_MLA16669,0.0,0.0,99.99999
cat__category_id_MLA16664,0.0,0.0,99.99999
cat__category_id_MLA16662,0.0,0.0,99.99999
cat__category_id_MLA16656,0.0,0.0,99.99999
cat__category_id_MLA1664,0.0,0.0,99.99999
cat__category_id_MLA16632,0.0,0.0,99.99999
cat__category_id_MLA16620,0.0,0.0,99.99999
cat__category_id_MLA16612,0.0,0.0,99.99999
cat__category_id_MLA16555,0.0,0.0,99.99999
cat__category_id_MLA16554,0.0,0.0,99.99999
cat__category_id_MLA16552,0.0,0.0,99.99999
cat__category_id_MLA16547,0.0,0.0,99.99999
cat__category_id_MLA16543,0.0,0.0,99.99999
cat__category_id_MLA1716,0.0,0.0,99.99999
cat__category_id_MLA17158,0.0,0.0,99.99999
cat__category_id_MLA17157,0.0,0.0,99.99999
cat__category_id_MLA17150,0.0,0.0,99.99999
cat__category_id_MLA17149,0.0,0.0,99.99999
cat__category_id_MLA17146,0.0,0.0,99.99999
cat__category_id_MLA17143,0.0,0.0,99.99999
cat__category_id_MLA17137,0.0,0.0,99.99999
cat__category_id_MLA1710,0.0,0.0,99.99999
cat__category_id_MLA1703,0.0,0.0,99.99999
cat__category_id_MLA1697,0.0,0.0,99.99999
cat__category_id_MLA16867,0.0,0.0,99.99999
cat__category_id_MLA16846,0.0,0.0,99.99999
cat__category_id_MLA16756,0.0,0.0,99.99999
cat__category_id_MLA1675,0.0,0.0,99.99999
cat__category_id_MLA1674,0.0,0.0,99.99999
cat__category_id_MLA17228,0.0,0.0,99.99999
cat__category_id_MLA17227,0.0,0.0,99.99999
cat__category_id_MLA17225,0.0,0.0,99.99999
cat__category_id_MLA17223,0.0,0.0,99.99999
cat__category_id_MLA17221,0.0,0.0,99.99999
cat__category_id_MLA1722,0.0,0.0,99.99999
cat__category_id_MLA17216,0.0,0.0,99.99999
cat__category_id_MLA17211,0.0,0.0,99.99999
cat__category_id_MLA17203,0.0,0.0,99.99999
cat__category_id_MLA17196,0.0,0.0,99.99999
cat__category_id_MLA17192,0.0,0.0,99.99999
cat__category_id_MLA17190,0.0,0.0,99.99999
cat__category_id_MLA17173,0.0,0.0,99.99999
cat__category_id_MLA1717,0.0,0.0,99.99999
cat__category_id_MLA17164,0.0,0.0,99.99999
cat__category_id_MLA17163,0.0,0.0,99.99999
cat__category_id_MLA1749,0.0,0.0,99.99999
cat__category_id_MLA17479,0.0,0.0,99.99999
cat__category_id_MLA17467,0.0,0.0,99.99999
cat__category_id_MLA17462,0.0,0.0,99.99999
cat__category_id_MLA1739,0.0,0.0,99.99999
cat__category_id_MLA17381,0.0,0.0,99.99999
cat__category_id_MLA17351,0.0,0.0,99.99999
cat__category_id_MLA1735,0.0,0.0,99.99999
cat__category_id_MLA17277,0.0,0.0,99.99999
cat__category_id_MLA17249,0.0,0.0,99.99999
cat__category_id_MLA17247,0.0,0.0,99.99999
cat__category_id_MLA17245,0.0,0.0,99.99999
cat__category_id_MLA17240,0.0,0.0,99.99999
cat__category_id_MLA17235,0.0,0.0,99.99999
cat__category_id_MLA17233,0.0,0.0,99.99999
cat__category_id_MLA17231,0.0,0.0,99.99999
cat__category_id_MLA17920,0.0,0.0,99.99999
cat__category_id_MLA17919,0.0,0.0,99.99999
cat__category_id_MLA17918,0.0,0.0,99.99999
cat__category_id_MLA17917,0.0,0.0,99.99999
cat__category_id_MLA17836,0.0,0.0,99.99999
cat__category_id_MLA17828,0.0,0.0,99.99999
cat__category_id_MLA1781,0.0,0.0,99.99999
cat__category_id_MLA17684,0.0,0.0,99.99999
cat__category_id_MLA17663,0.0,0.0,99.99999
cat__category_id_MLA17578,0.0,0.0,99.99999
cat__category_id_MLA17573,0.0,0.0,99.99999
cat__category_id_MLA17559,0.0,0.0,99.99999
cat__category_id_MLA17528,0.0,0.0,99.99999
cat__category_id_MLA17508,0.0,0.0,99.99999
cat__category_id_MLA17494,0.0,0.0,99.99999
cat__category_id_MLA17493,0.0,0.0,99.99999
cat__category_id_MLA18094,0.0,0.0,99.99999
cat__category_id_MLA18079,0.0,0.0,99.99999
cat__category_id_MLA18015,0.0,0.0,99.99999
cat__category_id_MLA17999,0.0,0.0,99.99999
cat__category_id_MLA17998,0.0,0.0,99.99999
cat__category_id_MLA17991,0.0,0.0,99.99999
cat__category_id_MLA17967,0.0,0.0,99.99999
cat__category_id_MLA17962,0.0,0.0,99.99999
cat__category_id_MLA17961,0.0,0.0,99.99999
cat__category_id_MLA17960,0.0,0.0,99.99999
cat__category_id_MLA17957,0.0,0.0,99.99999
cat__category_id_MLA17954,0.0,0.0,99.99999
cat__category_id_MLA17952,0.0,0.0,99.99999
cat__category_id_MLA17933,0.0,0.0,99.99999
cat__category_id_MLA17932,0.0,0.0,99.99999
cat__category_id_MLA17926,0.0,0.0,99.99999
cat__category_id_MLA1825,0.0,0.0,99.99999
cat__category_id_MLA18225,0.0,0.0,99.99999
cat__category_id_MLA18212,0.0,0.0,99.99999
cat__category_id_MLA18206,0.0,0.0,99.99999
cat__category_id_MLA18192,0.0,0.0,99.99999
cat__category_id_MLA18191,0.0,0.0,99.99999
cat__category_id_MLA18189,0.0,0.0,99.99999
cat__category_id_MLA18185,0.0,0.0,99.99999
cat__category_id_MLA1818,0.0,0.0,99.99999
cat__category_id_MLA18142,0.0,0.0,99.99999
cat__category_id_MLA18130,0.0,0.0,99.99999
cat__category_id_MLA18123,0.0,0.0,99.99999
cat__category_id_MLA18122,0.0,0.0,99.99999
cat__category_id_MLA18119,0.0,0.0,99.99999
cat__category_id_MLA1810,0.0,0.0,99.99999
cat__category_id_MLA18097,0.0,0.0,99.99999
cat__category_id_MLA18367,0.0,0.0,99.99999
cat__category_id_MLA18366,0.0,0.0,99.99999
cat__category_id_MLA18362,0.0,0.0,99.99999
cat__category_id_MLA18361,0.0,0.0,99.99999
cat__category_id_MLA18360,0.0,0.0,99.99999
cat__category_id_MLA18358,0.0,0.0,99.99999
cat__category_id_MLA18357,0.0,0.0,99.99999
cat__category_id_MLA18356,0.0,0.0,99.99999
cat__category_id_MLA18355,0.0,0.0,99.99999
cat__category_id_MLA18354,0.0,0.0,99.99999
cat__category_id_MLA18351,0.0,0.0,99.99999
cat__category_id_MLA18349,0.0,0.0,99.99999
cat__category_id_MLA1832,0.0,0.0,99.99999
cat__category_id_MLA1830,0.0,0.0,99.99999
cat__category_id_MLA1828,0.0,0.0,99.99999
cat__category_id_MLA1826,0.0,0.0,99.99999
cat__category_id_MLA18398,0.0,0.0,99.99999
cat__category_id_MLA18396,0.0,0.0,99.99999
cat__category_id_MLA18395,0.0,0.0,99.99999
cat__category_id_MLA18394,0.0,0.0,99.99999
cat__category_id_MLA18390,0.0,0.0,99.99999
cat__category_id_MLA18387,0.0,0.0,99.99999
cat__category_id_MLA18386,0.0,0.0,99.99999
cat__category_id_MLA18385,0.0,0.0,99.99999
cat__category_id_MLA18384,0.0,0.0,99.99999
cat__category_id_MLA18383,0.0,0.0,99.99999
cat__category_id_MLA18381,0.0,0.0,99.99999
cat__category_id_MLA1838,0.0,0.0,99.99999
cat__category_id_MLA18379,0.0,0.0,99.99999
cat__category_id_MLA18377,0.0,0.0,99.99999
cat__category_id_MLA18373,0.0,0.0,99.99999
cat__category_id_MLA18371,0.0,0.0,99.99999
cat__category_id_MLA1899,0.0,0.0,99.99999
cat__category_id_MLA1893,0.0,0.0,99.99999
cat__category_id_MLA1889,0.0,0.0,99.99999
cat__category_id_MLA1888,0.0,0.0,99.99999
cat__category_id_MLA1887,0.0,0.0,99.99999
cat__category_id_MLA1884,0.0,0.0,99.99999
cat__category_id_MLA1882,0.0,0.0,99.99999
cat__category_id_MLA1881,0.0,0.0,99.99999
cat__category_id_MLA1864,0.0,0.0,99.99999
cat__category_id_MLA1856,0.0,0.0,99.99999
cat__category_id_MLA1847,0.0,0.0,99.99999
cat__category_id_MLA18412,0.0,0.0,99.99999
cat__category_id_MLA18409,0.0,0.0,99.99999
cat__category_id_MLA18408,0.0,0.0,99.99999
cat__category_id_MLA18402,0.0,0.0,99.99999
cat__category_id_MLA18401,0.0,0.0,99.99999
cat__category_id_MLA1977,0.0,0.0,99.99999
cat__category_id_MLA1967,0.0,0.0,99.99999
cat__category_id_MLA1950,0.0,0.0,99.99999
cat__category_id_MLA1948,0.0,0.0,99.99999
cat__category_id_MLA1944,0.0,0.0,99.99999
cat__category_id_MLA1936,0.0,0.0,99.99999
cat__category_id_MLA1916,0.0,0.0,99.99999
cat__category_id_MLA1915,0.0,0.0,99.99999
cat__category_id_MLA1914,0.0,0.0,99.99999
cat__category_id_MLA1913,0.0,0.0,99.99999
cat__category_id_MLA1912,0.0,0.0,99.99999
cat__category_id_MLA1910,0.0,0.0,99.99999
cat__category_id_MLA1903,0.0,0.0,99.99999
cat__category_id_MLA1902,0.0,0.0,99.99999
cat__category_id_MLA1901,0.0,0.0,99.99999
cat__category_id_MLA21074,0.0,0.0,99.99999
cat__category_id_MLA2105,0.0,0.0,99.99999
cat__category_id_MLA2103,0.0,0.0,99.99999
cat__category_id_MLA2073,0.0,0.0,99.99999
cat__category_id_MLA2072,0.0,0.0,99.99999
cat__category_id_MLA2071,0.0,0.0,99.99999
cat__category_id_MLA2070,0.0,0.0,99.99999
cat__category_id_MLA2069,0.0,0.0,99.99999
cat__category_id_MLA2042,0.0,0.0,99.99999
cat__category_id_MLA2040,0.0,0.0,99.99999
cat__category_id_MLA2039,0.0,0.0,99.99999
cat__category_id_MLA2026,0.0,0.0,99.99999
cat__category_id_MLA2024,0.0,0.0,99.99999
cat__category_id_MLA2022,0.0,0.0,99.99999
cat__category_id_MLA1993,0.0,0.0,99.99999
cat__category_id_MLA21138,0.0,0.0,99.99999
cat__category_id_MLA21137,0.0,0.0,99.99999
cat__category_id_MLA21136,0.0,0.0,99.99999
cat__category_id_MLA21135,0.0,0.0,99.99999
cat__category_id_MLA21092,0.0,0.0,99.99999
cat__category_id_MLA21090,0.0,0.0,99.99999
cat__category_id_MLA21087,0.0,0.0,99.99999
cat__category_id_MLA21086,0.0,0.0,99.99999
cat__category_id_MLA21085,0.0,0.0,99.99999
cat__category_id_MLA21084,0.0,0.0,99.99999
cat__category_id_MLA21083,0.0,0.0,99.99999
cat__category_id_MLA21082,0.0,0.0,99.99999
cat__category_id_MLA21081,0.0,0.0,99.99999
cat__category_id_MLA21079,0.0,0.0,99.99999
cat__category_id_MLA21078,0.0,0.0,99.99999
cat__category_id_MLA21075,0.0,0.0,99.99999
cat__category_id_MLA2167,0.0,0.0,99.99999
cat__category_id_MLA2166,0.0,0.0,99.99999
cat__category_id_MLA2165,0.0,0.0,99.99999
cat__category_id_MLA2158,0.0,0.0,99.99999
cat__category_id_MLA2153,0.0,0.0,99.99999
cat__category_id_MLA2152,0.0,0.0,99.99999
cat__category_id_MLA21494,0.0,0.0,99.99999
cat__category_id_MLA2145,0.0,0.0,99.99999
cat__category_id_MLA2144,0.0,0.0,99.99999
cat__category_id_MLA21410,0.0,0.0,99.99999
cat__category_id_MLA21396,0.0,0.0,99.99999
cat__category_id_MLA2133,0.0,0.0,99.99999
cat__category_id_MLA2130,0.0,0.0,99.99999
cat__category_id_MLA2120,0.0,0.0,99.99999
cat__category_id_MLA21150,0.0,0.0,99.99999
cat__category_id_MLA21139,0.0,0.0,99.99999
cat__category_id_MLA21985,0.0,0.0,99.99999
cat__category_id_MLA21976,0.0,0.0,99.99999
cat__category_id_MLA21971,0.0,0.0,99.99999
cat__category_id_MLA21968,0.0,0.0,99.99999
cat__category_id_MLA21967,0.0,0.0,99.99999
cat__category_id_MLA21965,0.0,0.0,99.99999
cat__category_id_MLA21962,0.0,0.0,99.99999
cat__category_id_MLA21932,0.0,0.0,99.99999
cat__category_id_MLA21929,0.0,0.0,99.99999
cat__category_id_MLA21928,0.0,0.0,99.99999
cat__category_id_MLA21927,0.0,0.0,99.99999
cat__category_id_MLA21893,0.0,0.0,99.99999
cat__category_id_MLA2189,0.0,0.0,99.99999
cat__category_id_MLA21884,0.0,0.0,99.99999
cat__category_id_MLA2188,0.0,0.0,99.99999
cat__category_id_MLA21872,0.0,0.0,99.99999
cat__category_id_MLA22226,0.0,0.0,99.99999
cat__category_id_MLA22225,0.0,0.0,99.99999
cat__category_id_MLA22217,0.0,0.0,99.99999
cat__category_id_MLA22211,0.0,0.0,99.99999
cat__category_id_MLA22208,0.0,0.0,99.99999
cat__category_id_MLA22206,0.0,0.0,99.99999
cat__category_id_MLA22205,0.0,0.0,99.99999
cat__category_id_MLA22201,0.0,0.0,99.99999
cat__category_id_MLA22080,0.0,0.0,99.99999
cat__category_id_MLA22078,0.0,0.0,99.99999
cat__category_id_MLA22074,0.0,0.0,99.99999
cat__category_id_MLA22073,0.0,0.0,99.99999
cat__category_id_MLA2202,0.0,0.0,99.99999
cat__category_id_MLA22002,0.0,0.0,99.99999
cat__category_id_MLA21999,0.0,0.0,99.99999
cat__category_id_MLA21998,0.0,0.0,99.99999
cat__category_id_MLA22282,0.0,0.0,99.99999
cat__category_id_MLA22280,0.0,0.0,99.99999
cat__category_id_MLA22277,0.0,0.0,99.99999
cat__category_id_MLA22276,0.0,0.0,99.99999
cat__category_id_MLA22265,0.0,0.0,99.99999
cat__category_id_MLA22264,0.0,0.0,99.99999
cat__category_id_MLA22261,0.0,0.0,99.99999
cat__category_id_MLA22259,0.0,0.0,99.99999
cat__category_id_MLA22258,0.0,0.0,99.99999
cat__category_id_MLA22246,0.0,0.0,99.99999
cat__category_id_MLA22240,0.0,0.0,99.99999
cat__category_id_MLA22239,0.0,0.0,99.99999
cat__category_id_MLA22232,0.0,0.0,99.99999
cat__category_id_MLA22229,0.0,0.0,99.99999
cat__category_id_MLA22228,0.0,0.0,99.99999
cat__category_id_MLA22325,0.0,0.0,99.99999
cat__category_id_MLA22323,0.0,0.0,99.99999
cat__category_id_MLA22322,0.0,0.0,99.99999
cat__category_id_MLA22313,0.0,0.0,99.99999
cat__category_id_MLA22311,0.0,0.0,99.99999
cat__category_id_MLA22308,0.0,0.0,99.99999
cat__category_id_MLA22305,0.0,0.0,99.99999
cat__category_id_MLA22304,0.0,0.0,99.99999
cat__category_id_MLA22303,0.0,0.0,99.99999
cat__category_id_MLA22302,0.0,0.0,99.99999
cat__category_id_MLA22301,0.0,0.0,99.99999
cat__category_id_MLA22298,0.0,0.0,99.99999
cat__category_id_MLA22297,0.0,0.0,99.99999
cat__category_id_MLA22296,0.0,0.0,99.99999
cat__category_id_MLA22288,0.0,0.0,99.99999
cat__category_id_MLA22285,0.0,0.0,99.99999
cat__category_id_MLA22379,0.0,0.0,99.99999
cat__category_id_MLA22378,0.0,0.0,99.99999
cat__category_id_MLA22374,0.0,0.0,99.99999
cat__category_id_MLA22368,0.0,0.0,99.99999
cat__category_id_MLA22360,0.0,0.0,99.99999
cat__category_id_MLA22358,0.0,0.0,99.99999
cat__category_id_MLA22355,0.0,0.0,99.99999
cat__category_id_MLA22351,0.0,0.0,99.99999
cat__category_id_MLA22350,0.0,0.0,99.99999
cat__category_id_MLA22349,0.0,0.0,99.99999
cat__category_id_MLA22348,0.0,0.0,99.99999
cat__category_id_MLA22347,0.0,0.0,99.99999
cat__category_id_MLA22343,0.0,0.0,99.99999
cat__category_id_MLA22338,0.0,0.0,99.99999
cat__category_id_MLA22327,0.0,0.0,99.99999
cat__category_id_MLA22326,0.0,0.0,99.99999
cat__category_id_MLA22655,0.0,0.0,99.99999
cat__category_id_MLA22640,0.0,0.0,99.99999
cat__category_id_MLA22635,0.0,0.0,99.99999
cat__category_id_MLA22634,0.0,0.0,99.99999
cat__category_id_MLA22631,0.0,0.0,99.99999
cat__category_id_MLA22627,0.0,0.0,99.99999
cat__category_id_MLA22625,0.0,0.0,99.99999
cat__category_id_MLA22436,0.0,0.0,99.99999
cat__category_id_MLA2240,0.0,0.0,99.99999
cat__category_id_MLA22392,0.0,0.0,99.99999
cat__category_id_MLA22391,0.0,0.0,99.99999
cat__category_id_MLA22390,0.0,0.0,99.99999
cat__category_id_MLA22387,0.0,0.0,99.99999
cat__category_id_MLA22382,0.0,0.0,99.99999
cat__category_id_MLA22381,0.0,0.0,99.99999
cat__category_id_MLA22380,0.0,0.0,99.99999
cat__category_id_MLA23084,0.0,0.0,99.99999
cat__category_id_MLA23083,0.0,0.0,99.99999
cat__category_id_MLA23082,0.0,0.0,99.99999
cat__category_id_MLA23079,0.0,0.0,99.99999
cat__category_id_MLA23040,0.0,0.0,99.99999
cat__category_id_MLA23038,0.0,0.0,99.99999
